key_id,mid,following_id
1000,1483865837,1833794442;3493133218220348;1756973158;1785063664;3494373866080295;1280293070;3493282732575609;1413171814;691234355;37090048;429886026;628962646;3537112466982940;25915853;2102235561;3546377755822784;509391372;1013255091;1205194382;1572177198;3493115384040077;3546377724364893;341573211;492914036;615394522;1365525306;3493258944579962;23278149;176366269;16723180;426263668;1495775617;2019256049;3493135722220331;42473490;406001822;1286940661;1773731020;3546380138187197;238728137;1403452706;1835108465;12529167;26215955;102081094;295685293;1840183051;503257912;618694832;472074990;591992179;487887811;1144896438;1157612080;1801945483;3493292629035185;406541825;3537113245026384;1803449153;3493091562490047;1050021711;1732633707;624123716;1567148556;3494376493812566;3546378548545931;631530451;1139219053;2126124542;481094079;507834166;1198572620;355804515;3493109704952645;79408773;488285060;513837834;694200886;3494365271952173;3494373140466266;94729632;256460925;439706064;1914980295;321800719;549030331;63254943;395989557;403881940;489970855;494104266;1702184180;3537108077644431;509819097;1378607568;448681567;3493134598146050;280954643;317026161;249459933
1001,687927364,521325931;3493122715683102;348587757;42539427;3546567264962621;677372917;433308482;2146718363;9576545;1020852895;34296898;3546566602263086;284648306;178078475;457372577;21304991;399232938;1265944595;3493129646771037;3493257128446468;1815126143;1891456847;558055090;3461565896461225;302198964;3494371798289027;688898649;400343202;3537113876270006;1000185818;611214594;72209046;275338136;26883099;3537109705034295;3537113653970953;3493291911809926;1203685473;3537123101640995;1604490406;617607871;35832931;3493109323270849;394059740;630425770;406118142;1090349468;479236925;594988268;3461567645485247;15826248;280654948;3537122600421712;3461576916994187;86205301;455295685;3493087491918161;8057278;1974978093;546775012;32711188;3537114373294373;22007622;1873801216;1122728821;3493126184373023;3537110418065820;519951325;1795083965;1821982565;1568869097;3494380465817782;3493085424126245;390033533;434110884;3494364319845101;392972500;1375741775;2084518025;41027253;1387251457;2108541039;96457208;3546392190520083;3537111506488166;456011720;620605363;3493094586583927;442158792;456436230;1978060960;3494364126907201;513284818;3494380969134982;227673935;696229111;3493296596847285;1198771453;3493116248066286;3494370344962792
1002,2007842148,forbidden
1003,1069155914,forbidden
1004,1811807078,3493107964315687;18781713;344267191;3546375065176084;674740903;3493294417905890;251939780;1447557097;382760770;7837251;648508;2126486992;3892393;315567725;300370351;661625851;697022984;431901236;3546382342294048;3493259227695410;493586221;608168733;23980790;402417900;2117271006;3493074810440275;1718102728;1325863719;1121100925;703070451;270136994;1976357952;1850481438;1988426011;1100198366;1884218951;1722750570;1536374750;1845640698;1523122601;161262297;397782010;3494367121640065;39820590;3537123149875552;253128247;216883880;401723706;1046988370;13443726;503078627;1965111494;98803021;687602840;3546375344097777;1784038308;1852513517;507703009;1396795610;3494373727668892;367464154;286819792;3493282990524466;1857280691;98969929;1393612374;242020013;394167778;1030708985;1342466286;2090037538;408862262;328606741;631335369;372147478;1379291469;3493137087465693;102276184;447625240;668253942;8355472;19905505;34000265;259408123;3494379406756775;475818817;3546373376969423;35590632;1209391939;1817870012;3493094978750692;504355354;1860259861;2017856741;285726299;110518079;2139296672;34020531;3494360991664856;506880419
1005,380071414,forbidden
1006,1923073504,2094684815;499198634;17479928;1568859053;1828386119;3493294331923099;1892024241;152208223;692206640;3493291339286880;3537112416651311;3461576256391367;3537110120269882;3546381992070006;110352985;75076207;650853748;454316315;1109101948;183887226;456664753;46503336;514978269;389266779;3537123699329089;452771801;419738808;1038290200;36051282;1617159218;255254713;443541485;3546393289426992;29035958;512696803;349185897;107762251;3493132402428789;1684197191;2418725;3493115803470004;471025091;1242447720;2052936158;1468479408;1821864260;3537124387195721;10303206;3493130357705135;1966242263;475896483;406517693;1577183405;40795072;430907821;447662586;3493268994132263;390921898;18043657;170663224;300994119;3493080141400841;1810314989;1453120525;2206745;1374504797;1606920119;1541337782;1928487157;404454560;1614974532;3493140184959872;20951119;36098650;1027737427;277799557;358801604;3493289550416210;219683419;520654650;1607922773;1248279131;408643543;1329174623;16467188;546195;14556547;28802958;477446031;1970992762;1662944985;163637592;407054668;58409989;3494364240153483;397347794;1878261055;241276720;3537104887875680;424119928
1007,1349466732,251775256;486619368;168193950;517453531;3493281763691380;3546563601238834;107104575;50395041;3493131114777111;529092578;691012345;1116930153;185274055;479840719;3494376565115651;381984701;384510113;59540023;1590082082;1844667524;1924220380;1255693496;86205301;94252723;554462835;502331190;1468331126;9583937;1280231019;284476852;456339419;388904568;18857099;11381512;651047490;3461580859640363;3546554851920795;1244030848;4490192;430471529;3493257029879958;3546383585905458;3493288665417911;3494361977325762;304233145;3546556680636882;1359922503;3546390353414245;614466674;3493256344112065;474038287;3493272569776669;274343505;12107227;295993972;1073064123;433197080;3494380828625193;2068622664;381324758;517109355;373388923;1817702782;97545725;3493126811421180;1034533561;17328861;18945046;513413104;286427904;1341456822;1586492732;436587025;3537121778338003;1343576122;2015957669;3494380459527029;1174830240;3493126809324408;38327405;627058696;1487316826;1052923782;455876411;40525071;3461578267560251;25077645;19319172;497423709;3546386366728194;3036201;101682188;1630159115;1390293800;3537108687915205;392493661;36392806;4494707;481599120;2142192
1008,661098548,686150641;473222648;1796716952;3537108077644431;277427295;645812795;259978342;2125493236;516111664;3494373140466266;927556;1585083206;619160281;1187820995;327884966;3493133209831693;3493133218220702;409528732;3493134119996039;391106630;3493134608632771;1887242562;3493109793032669;1464682;419120614;455889515;3493272783686231;1381598784;3494379218013150;2069170402;3493132352096338;522115234;11874720;255632308;182547046;387953919;1212495625;3461576157825586;3493133205637145;384758930;1736785843;1146772829;184460824;1573025032;3461562308233250;13314318;454815746;639532928;566215191;3493131836196881;544142285;3493092900473077;3493134612826865;3493086495771584;672964495;353831991;484751107;3493126830295617;3493089540835933;3493132211587076;1339279497;1567829805;286654560;344830981;3494358577842889;3537114205522620;1215809527;493308707;1907341688;3494376611252883;3493134610729179;1100984857;3493132058495687;491297728;488222811;432723440;3546372863167024;1564985579;240549184;479402576;1544704206;3537125628709696;500557786;2119386001;703104203;1430408601;1676915348;442657681;517681178;1561573398;3493132136090155;401895715;3494368912607474;3493145291524656;12961013;3493123753773547;1408246710;3537107654019080;3537117470788027;30005190
1009,1594688835,1925263280;329331245;2410655;1268828455;20813713;454290267;286525478;3546560988187391;1872716749;3461582820477625;93665035;435752347;628941399;110735829;3494378511272532;523527095;3493137955686753;1355750677;1896803781;343188212;404761607;381188483;613152229;503019942;11764811;1067615301;241786932;455418869;285860095;3461567442061707;574418198;56658607;520428492;1650376736;402865378;443693588;1969225628;385386580;1977834752;1046153829;293635642;3546556514961446;431404385;387416069;1419632817;338927049;702218254;181655026;35394302;1513437402;373485099;410801258;5279565;509690695;1646667639;352573479;40484108;687937496;86344071;30473706;165939801;550424509;272791175;3493144867900071;1946720965;47331772;451516184;519306784;3546384416377449;1180987422;3461572687038698;513194733;2074479051;263028401;688288581;26686327;399818778;2146353049;1689795064;435652885;3493137899063557;1884395861;1110173862;316532750;1131180724;282633579;497201125;3537109900069069;454260669;43707221;3493260962039979;397283324;1133816921;28355133;3493267727452287;265578856;35798565;515966788;1875306932;102897526
1010,1101013101,forbidden
1011,1296132409,303922714;390126641;11455837;3546393111169292;5950122;1350293029;2075278316;927687;3494364298873195;3493133778160235;1483348440;3537115602225623;3537110241905595;87663946;2109192623;282019708;15525432;3461583267170515;3494355985763207;1342626390;1020949310;1822481688;8229287;1082341005;1723817;3493262016907384;1838346193;1519460469;41642624;3493264304900446;3537119320475720;1306933225;420461147;701697448;28015620;3493075833850670;505278315;3493134623312510;1136695131;95409801;1740736714;404585870;86973647;3493121547570142;364344261;3493123676179242;9149271;1716350542;1168888725;1669876724;19916355;394711885;2139935245;533754871;495162386;3070996;383467503;490006874;687664429;351251536;331897263;1992207135;699398379;1751631590;291139154;3494372236593848;1134568331;1822851706;3493088462899438;576118372;1824339299;697639955;1490533303;1467357307;3493139293670292;327405552;1475294799;2074221843;1032930455;1209782136;3494372656024154;370125809;1739110433;1491136149;3537121472154301;419295422;3546366416522047;46707930;3494364565212009;3493285215603636;1249258592;3537122057259545;549367169;3493287853820442;1998136608;1680121791;479631313;1788320795;3537114677381622;1626574506
1012,651501333,1333374105;3494367591401482;1876862379;252028114;606346127;1419196130;3537107435915909;4400377;43535930;7515435;668729267;3493140069616168;517971119;3493110067759940;603229742;1943868379;1369081146;3493078614673523;3493284294953480;2142394537;1368933391;3493272297146524;1165909372;3461566208936223;345037912;215884838;1276411792;1108331468;650455070;1092315174;1330895647;688243798;517361850;401509110;1688124501;404585870;226200895;2088331161;3493144236657335;390881943;3546566258330000;1727492528;1673495312;199164351;66938702;1440981102;9617619;1904174;523039173;3537121885292970;398053512;11866077;3493083807221974;3461569677625710;406636263;2106586946;1144455274;3493126974998542;538652203;430856026;316075802;3546392500898010;3493088232212805;3493089542932777;3493093970020510;13224972;29772716;388904568;2007288208;2140724516;3537111802186213;3537109363198415;690820317;1749847400;1683531516;3493104137013471;449307463;1823942827;308179727;3493132853316168;1179241012;3493132180130106;522230301;1752534552;12868816;3537109417724372;3537110262876363;383136097;435084263;3494367213914214;3494354230446662;1366107944;3493142655404656;660321034;491949410;1385010769;1584387415;612546124;302338318;1741473627
1013,3494379996056129,431498396;1614598601;367247730;444279766;492628593;3461581272778816;296092268;458088758;504797002;3546559597775395;310256245;378404732;26402374;408068717;97039736;25410447;1986637451;502315631;7108746;1956151098;189283155;1873791750;3537123131001383;1597342029;388059616;1912001299;174959684;3493133874628787;478351069;3493258938288751;3493278783637635;3546382900136854;99037208;3494350321354848;3546386557569871;3546568768620750;673928084;3493089008159375;472415288;3546384930179445;242605262;3546554721896588;3546571465558374;3546560289835461;375469554;353931360;3493136703686788;1280871049;3546375581075852;699863110;1695703677;1447693872;3546384934374342;3494358487665127;48462246;402454731;3493130735192691;1956731886;3494377812920345;668514466;24091582;3537124802431569;1395785669;3493267635178123;9605411;3493278024468868;275830266;395956483;524543340;668729267;27179501;1250115313;3493077243136001;3493270889957643;42264670;20157055;3494369178946195;473795147;3494356503758990;18472518;1186657934;20124064;383930216;3493077748550262;244458988;145750219;11429061;3494355209816873;175890124;334260848;474038287;638167546;104920722;29935802;274383273;3493283273640263;334656191;550282226;1571499017;3493119731435849
1014,3493295619574327,13167438;6496196;33775467;3546384936470833;24969032;3546569794128019;390499280;226200895;1821864260;3493293916686716;486846569;1857543959;97241920;330415548;31996278;348989367;2093444238;3537118951376966;478651098;3546558798760816;414227150;3493090996259317;3493108496993006;1677620675;383099338;1018133807;1324028407;409838988;321422126;306797414;3546380698126899;511644921;1580445113;19001465;144741271;3494378618227517;491283091;3493121199442850;346742662;691996358;94510621;511966149;438241270;593946811;3493106661985112;3493142032549904;609860740;660181285;9728698;472129420;2062947696;702241647;237472361;162940250;3546384252799671;3493259886201552;475656605;538096064;274658995;650725984;12440539;693000149;501257363;351967868;431753564;3546372955441591;491477472;3493268604061985;3537125368662348;85482739;36046546;3546563800468093;3493259263347457;3537106297162014;1908543773;1118677690;3493133826395081;485191154;456782283;3537122545895511;318488460;354674055;394091270;483775385;507409150;3461562165627343;1484980901;384051436;3537106265705147;1293773396;479256147;3493109272939300;178929206;1629303415;88616762;255828394;1465763560;224731462;3493084931295375;1185842193
